Date,Forecast,Lower_CI,Upper_CI
2023-05-04,228.5869976159224,45.86966784219661,411.3043273896481
2023-05-05,228.63765012385423,45.57797760951066,411.6973226381978
2023-05-08,228.72510055439173,45.323188395320685,412.1270127134627
2023-05-09,228.7760411316648,45.03264383259255,412.51943843073707
2023-05-10,228.86320574798685,44.77842734057966,412.947984155394
2023-05-11,228.9144299020036,44.4890135520674,413.3398462519398
2023-05-12,229.0013131615379,44.23536381088738,413.7672625121884
2023-05-15,229.05281646976525,43.947066168051094,414.15856677147934
2023-05-16,229.13942276042346,43.69397733420238,414.5848681866445
2023-05-17,229.19120086930008,43.4067814694781,414.97562026912203
2023-05-18,229.277534510562,43.15424782326568,415.4008211978583
2023-05-19,229.32958313442282,42.868139624026696,415.79102664481894
2023-05-22,229.4156483784036,42.61615556567795,416.2151411911292
2023-05-23,229.46796329842073,42.33112116837595,416.60480542846545
2023-05-24,229.55376433092155,42.07968121430213,417.027847447541
2023-05-25,229.60634139406199,41.79570699878152,417.4169757893424
2023-05-26,229.69188233560416,41.54480577797824,417.83895889323003
2023-05-29,229.7447174536038,41.26187836195784,418.2275565452498
2023-05-30,229.83000236044685,41.01151061253915,418.64849410835456
2023-05-31,229.88309150880025,40.72961684625369,419.03656617134675
2023-06-01,229.9681243739441,40.479777412114146,419.45647133577404
2023-06-02,230.0214635909101,40.19890437311114,419.844022808709
2023-06-05,230.10624834508175,39.94958820071011,420.26290848945337
2023-06-06,230.15983373070475,39.66972318879557,420.6499442726139
2023-06-07,230.24437424332936,39.4209253240593,421.0678231625994
2023-06-08,230.29820195847566,39.142055856387174,421.45434806056414
2023-06-09,230.3825020386326,38.89377144172286,421.87123263554236
2023-06-12,230.43656830404188,38.61588524802326,422.2572513600605
2023-06-13,230.52063170140585,38.36810951944181,422.6731538833699
2023-06-14,230.57493279675742,38.09119453738255,423.05867105613225
2023-06-15,230.6587632025249,37.843922821724234,423.47360358332554
2023-06-16,230.71329546551848,37.5679671924017,423.85862373863523
2023-06-19,230.79689651331978,37.321194904661546,424.27259812197804
2023-06-20,230.85165633877062,37.04618696821579,424.65712570932544
2023-06-21,230.93503160556756,36.799909608964114,425.070153602171
2023-06-22,230.99001544451576,36.52583790031398,425.4541929887175
2023-06-23,231.07316845148557,36.280051053208524,425.86628584976256
2023-06-26,231.12837281031918,36.00690429790303,426.2498413227353
2023-06-27,231.21130702372437,35.761603627288814,426.66101042015987
2023-06-28,231.26672846331616,35.48937073747041,427.0440861891619
2023-06-29,231.349447295361,35.24455198606386,427.4543426046581
2023-06-30,231.40508243021884,34.973222056539875,427.8369428038978
2023-07-03,231.48758923989246,34.72888104319432,428.24629743659057
2023-07-04,231.54343473732283,34.45844334761316,428.62842612703247
2023-07-05,231.62573283122904,34.21457596516152,429.03688969729654
2023-07-06,231.68178541051356,33.94501995228973,429.4185508687374
2023-07-07,231.76387804368795,33.701622165462496,429.82613392191337
2023-07-10,231.8201344752728,33.432937455559816,430.2073314949858
2023-07-11,231.90202485198688,33.19000529897452,430.6140444049992
2023-07-12,231.95848195668486,32.9221816802632,430.9947822331065
2023-07-13,232.04017323123784,32.679711256483145,431.4006352059925
2023-07-14,232.096827879443,32.41273868170915,431.7809170771768
2023-07-17,232.17832315694102,32.17072615936831,432.1859201545137
2023-07-18,232.2351722678552,31.904594742450286,432.5657497932601
2023-07-19,232.31647460497862,31.663036354442077,432.96991285551513
2023-07-20,232.37351514585046,31.397736367206818,433.3492939244941
2023-07-21,232.45462755160904,31.15662840893428,433.7526266942838
2023-07-24,232.5118565369845,30.892150277934306,434.1315627960347
2023-07-25,232.59278197346086,30.651489105619376,434.5340748413023
2023-07-26,232.65019646444577,30.387823409031412,434.9125695198601
2023-07-27,232.73093784752726,30.14760543808071,435.31427025697377
2023-07-28,232.78853495106102,29.884742902681367,435.69232699944064
2023-07-31,232.8690951511601,29.64496460610681,436.0932256962134
2023-08-01,232.92687201930102,29.382896104324132,436.47084793427786
2023-08-02,233.00725386206457,29.143554011216246,436.87095371291286
2023-08-03,233.06520769128608,28.8822705582536,437.2481448243185
2023-08-04,233.1454139582935,28.643361252305077,437.64746666428186
2023-08-07,233.20354198879164,28.38285400333644,438.02422997424685
2023-08-08,233.283575418242,28.144374121414693,438.4227767150693
2023-08-09,233.3418749332534,27.884634368847863,438.7991154976589
2023-08-10,233.42173822064214,27.64658059961446,439.1968958416698
2023-08-11,233.48020654577277,27.38759977042129,439.5728133211242
2023-08-14,233.55990234455763,27.149968852996324,439.96983583611893
2023-08-15,233.61853684712216,26.89173850610701,440.34533518813726
2023-08-16,233.69806776937867,26.654527228777233,440.74160830998005
2023-08-17,233.75686585774994,26.397039052537423,441.11669266296246
2023-08-18,233.83623447481702,26.160244251506356,441.5122246981277
2023-08-21,233.89519359778564,25.903490061194752,441.88689713437645
2023-08-22,233.97440244090072,25.66710861937262,442.2816962624288
2023-08-23,234.03352008704485,25.411080354777603,442.65595981931205
2023-08-24,234.11257164796933,25.175109200610805,443.0500340953278
2023-08-25,234.1718453450341,24.91979892366401,443.42389176640415
2023-08-28,234.25074207666904,24.684235030001837,443.81724912333624
2023-08-29,234.31016939095568,24.429634922467358,444.19070385944394
2023-08-30,234.3889137079478,24.19447530546463,444.583352110431
2023-08-31,234.44849224371245,23.940577666682138,444.95640682074276
2023-09-01,234.5270865230508,23.705819384737126,445.34835366136446
2023-09-04,234.58681392191252,23.45261662941718,445.72101121440784
2023-09-05,234.6652605035156,23.21825678214261,446.11226422488863
2023-09-06,234.72513444387369,22.965741438212824,446.48452744953454
2023-09-07,234.8034356311678,22.731777165439645,446.8750940968959
2023-09-08,234.8634538276281,22.479941871940248,447.2469657833159
2023-09-11,234.94161188811634,22.246370352752542,447.6368534234801
2023-09-12,235.00177209092678,21.995207857780002,448.0083363240735
2023-09-13,235.07978925674928,21.76202630957983,448.39755220391874
2023-09-14,235.1400892512438,21.511529468276848,448.76864903421074
2023-09-15,235.21796771972927,21.278735145878457,449.15720029358005
2023-09-18,235.27840532578077,21.028896918469684,449.5279137330918
2023-09-19,235.3561472599894,20.796487113221474,449.91580740675727
2023-09-20,235.416720331471,20.54730056309296,450.28614009984904
2023-09-21,235.49432786072887,20.31527260202671,450.673383119431
2023-09-22,235.55503428498375,20.06673089384833,451.04333767611917
2023-09-25,235.63250950540893,19.835082138854517,451.4299368719633
2023-09-26,235.69334720272826,19.587178536744098,451.79951586871243
2023-09-27,235.7706921777488,19.355906383772286,452.1854779717253
2023-09-28,235.831659100858,19.10863424950042,452.55468395221556
2023-09-29,235.90887586172153,18.87773612778396,452.940015595659
2023-10-02,235.96996999527428,18.631088919017948,453.30885107153057
2023-10-03,236.04706054155014,18.40056229032244,453.6935587927778
2023-10-04,236.10827990163065,18.15453355890891,454.06202624435235
2023-10-05,236.1852462017038,17.92437591680308,454.4461164866045
2023-10-06,236.2465888353364,17.67895930708781,454.8142183635849
2023-10-09,236.3234328268937,17.44916817623644,455.19769747755095
2023-10-10,236.3848968115606,17.20435742342066,455.56543619970046
2023-10-11,236.4616204020697,16.97493035889844,455.9483104452409
2023-10-12,236.52320384523563,16.73071928743051,456.3156884030407
2023-10-13,236.59980891241617,16.501653874056537,456.6979639507757
2023-10-16,236.66150995106108,16.258036396058138,457.064983506064
