Date,Forecast,Lower_CI,Upper_CI
2023-08-03,318.47090551271526,217.5312607719795,419.410550253451
2023-08-04,318.59523337940675,217.50305960379796,419.6874071550155
2023-08-07,318.7196752153398,217.47511412294816,419.9642363077314
2023-08-08,318.84400619688984,217.44720005936853,420.24081233441115
2023-08-09,318.9684450030956,217.41953411083858,420.51735589535264
2023-08-10,319.0927789315684,217.39190406741037,420.79365379572636
2023-08-11,319.2172148713928,217.36451491880837,421.06991482397723
2023-08-14,319.34155158790674,217.3371658655568,421.34593731025666
2023-08-15,319.4659848158892,217.3100508207398,421.62191881103865
2023-08-16,319.5903241701286,217.28297978071765,421.89766855953957
2023-08-17,319.71475483247644,217.25613617931208,422.1733734856408
2023-08-18,319.8390966822299,217.22934022720358,422.44885313725626
2023-08-21,319.9635249172679,217.20276544412664,422.72428439040914
2023-08-22,320.08786912799115,217.1762417049007,422.9994965510816
2023-08-23,320.21229506658614,217.14993314988166,423.27465698329064
2023-08-24,320.33664151098895,217.12367879749308,423.5496042244848
2023-08-25,320.4610652769524,217.09763391459632,423.8244966393085
2023-08-28,320.58541383460727,217.07164617073255,424.099181498482
2023-08-29,320.7098355450754,217.04586243788142,424.3738086522694
2023-08-30,320.8341861020474,217.02013857075252,424.6482336333423
2023-08-31,320.9586058678411,216.99461349925562,424.9225982364265
2023-09-01,321.0829583163383,216.96915082242677,425.1967658102499
2023-09-04,321.2073762423035,216.9438819565065,425.47087052810053
2023-09-05,321.3317304803454,216.91867782776959,425.7447831329212
2023-09-06,321.4561466656754,216.8936627440934,426.0186305872574
2023-09-07,321.58050259677975,216.86871456437783,426.2922906291817
2023-09-08,321.7049171353199,216.84395087159265,426.5658833990471
2023-09-11,321.82927466820615,216.8192560839121,426.83929325250017
2023-09-12,321.9536876487422,216.79474142218191,427.11263387530244
2023-09-13,322.07804669705126,216.7702975106172,427.38579588348534
2023-09-14,322.202458203582,216.74602955116413,427.65888685599987
2023-09-15,322.3268186856107,216.7218340398787,427.93180333134273
2023-09-18,322.4512287976064,216.6978104845286,428.20464711068416
2023-09-19,322.5755906360566,216.67386093681756,428.4773203352956
2023-09-20,322.6999994287027,216.65007951754876,428.74991933985666
2023-09-21,322.8243625504437,216.62637353491817,429.02235156596925
2023-09-22,322.94877009487226,216.60283201341537,429.29470817632915
2023-09-25,323.07313443071615,216.57936723469143,429.5669016267409
2023-09-26,323.1975407942241,216.55606340190334,429.8390181865448
2023-09-27,323.32190627871324,216.5328375023708,430.1109750550557
2023-09-28,323.4463115249692,216.5097691780729,430.3828538718655
2023-09-29,323.57067809617513,216.48677986864007,430.65457632371016
2023-10-02,323.695082285415,216.46394490100175,430.9262196698283
2023-10-03,323.81944988474794,216.4411899273922,431.1977098421037
2023-10-04,323.94385307396027,216.4185861925494,431.4691199553711
2023-10-05,324.0682216459893,216.39606333451928,431.7403799574593
2023-10-06,324.19262388909,216.37368873615117,432.0115590420288
2023-10-09,324.3169933813728,216.35139580673055,432.2825909560151
2023-10-10,324.44139472937087,216.32924827564216,432.5535411830996
2023-10-11,324.5657650922925,216.30718312039943,432.8243470641856
2023-10-12,324.69016559344686,216.285260614109,433.0950705727847
2023-10-13,324.8145367800674,216.2634211104386,433.3656524496962
2023-10-16,324.93893648003524,216.24172161277048,433.63615134730003
2023-10-17,325.0633084459453,216.22010566920116,433.90651122268946
2023-10-18,325.18770738792205,216.19862718988338,434.1767875859607
2023-10-19,325.3120800911068,216.17723274540816,434.4469274368054
2023-10-20,325.4364783159591,216.1559733196761,434.7169833122421
2023-10-23,325.56085171666876,216.13479834310158,434.98690509023595
2023-10-24,325.68524926306003,216.1137560313067,435.25674249481335
2023-10-25,325.80962332368796,216.09279852062176,435.5264481267542
2023-10-26,325.934020228197,216.07197140784552,435.79606904854853
2023-10-27,326.0583949131641,216.05122938960855,436.0655604367196
2023-10-30,326.18279121039757,216.030615585282,436.3349668355131
2023-10-31,326.30716648604283,216.01008711402602,436.60424585805964
2023-11-01,326.43156220874175,215.98968475155488,436.87343966592863
2023-11-02,326.55593804321927,215.96936790920967,437.1425081772289
2023-11-03,326.6803332223593,215.94917514560447,437.4114912991141
2023-11-06,326.80470958553985,215.92906804093505,437.68035113014463
2023-11-07,326.9291042504266,215.90908305644706,437.9491254444061
2023-11-08,327.05348111380545,215.88918382450845,438.21777840310244
2023-11-09,327.17787529216463,215.8694048222711,438.4863457620582
2023-11-10,327.302252628774,215.84971162387808,438.7547936336699
2023-11-13,327.42664634683643,215.83013682955314,439.02315586411976
2023-11-14,327.55102413116225,215.81064785076484,439.29140041155966
2023-11-15,327.67541741374464,215.79127551219491,439.5595593152944
2023-11-16,327.79979562164857,215.77198896381384,439.8276022794833
2023-11-17,327.9241884922295,215.75281735067918,440.0955596337798
2023-11-20,328.0485671008746,215.7337314677637,440.36340273398554
2023-11-21,328.1729595816669,215.7147588712452,440.63116029208857
2023-11-22,328.29733856944745,215.69587191263548,440.8988052262594
2023-11-23,328.42173068146633,215.67709664508268,441.16636471785
2023-11-24,328.54611002794144,215.65840689293907,441.43381316294386
2023-11-27,328.67050179106917,215.63982728754308,441.70117629459526
2023-11-28,328.7948814769,215.62133304689735,441.96842990690266
2023-11-29,328.9192729099468,215.60294745736928,442.23559836252434
2023-11-30,329.04365291683723,215.58464705568738,442.5026587779871
2023-12-01,329.16804403759926,215.56645385594197,442.76963421925655
2023-12-04,329.29242434823954,215.54834564269837,443.0365030537807
2023-12-05,329.4168151735534,215.53034322654247,443.30328712056433
2023-12-06,329.54119577156695,215.51242557280554,443.5699659703284
2023-12-07,329.6655863173616,215.4946123536319,443.83656028109124
2023-12-08,329.78996718725494,215.47688365166024,444.1030507228497
2023-12-11,329.9143574686005,215.45925806214626,444.36945687505477
2023-12-12,330.03873859571536,215.44171672499505,444.63576046643567
2023-12-13,330.1631286268694,215.42427721680627,444.90198003693257
2023-12-14,330.2875099973379,215.40692167794404,445.1680983167318
2023-12-15,330.41189979178944,215.38966672144267,445.4341328621362
2023-12-18,330.5362813924912,215.37249543437733,445.70006735060514
2023-12-19,330.66067096300185,215.35542351833556,445.96591840766814
2023-12-20,330.78505278152403,215.33843495625015,446.23167060679793
2023-12-21,330.9094421401674,215.32154458756844,446.49733969276633
2023-12-22,331.0338241647663,215.30473724296567,446.76291108656693
2023-12-25,331.1582133229652,215.28802694639555,447.0283996995349
2023-12-26,331.2825955425304,215.27139933075145,447.29379175430927
2023-12-27,331.4069845110916,215.25486764862276,447.5591013735604
2023-12-28,331.5313669151115,215.2384182920483,447.82431553817474
2023-12-29,331.6557557042592,215.2220637840014,448.08944762451705
