,Date,Forecast,Lower_CI,Upper_CI
2009,2022-12-23,307.9446756803134,246.81460930461523,369.0747420560116
2010,2022-12-27,308.0968860040707,246.75054079123112,369.4432312169103
2011,2022-12-28,308.2490963278294,246.68681997215293,369.8113726835059
2012,2022-12-29,308.4013066515869,246.62344282654908,370.1791704766247
2013,2022-12-30,308.55351697534536,246.56040539528485,370.5466285554059
2014,2023-01-03,308.705727299103,246.4977037796268,370.9137508185792
2015,2023-01-04,308.85793762286136,246.43533413999796,371.28054110572475
2016,2023-01-05,309.0101479466191,246.37329269475208,371.6470031984861
2017,2023-01-06,309.16235827037735,246.31157571899124,372.01314082176344
2018,2023-01-09,309.31456859413515,246.25017954340467,372.37895764486564
2019,2023-01-10,309.46677891789335,246.189100553146,372.74445728264067
2020,2023-01-11,309.6189892416512,246.1283351867319,373.10964329657054
2021,2023-01-12,309.77119956540935,246.06787993497534,373.47451919584336
2022,2023-01-13,309.92340988916726,246.00773133994068,373.83908843839384
2023,2023-01-17,310.07562021292534,245.94788599392948,374.2033544319212
2024,2023-01-18,310.2278305366833,245.88834053848834,374.56732053487826
2025,2023-01-19,310.3800408604414,245.82909166344433,374.93099005743846
2026,2023-01-20,310.53225118419937,245.77013610596228,375.2943662624365
2027,2023-01-23,310.68446150795745,245.71147064962713,375.65745236628777
2028,2023-01-24,310.8366718317154,245.65309212354725,376.0202515398836
2029,2023-01-25,310.98888215547345,245.5949974014814,376.3827669094655
2030,2023-01-26,311.1410924792315,245.53718340098538,376.74500155747756
2031,2023-01-27,311.29330280298956,245.47964708258058,377.10695852339853
2032,2023-01-30,311.4455131267475,245.42238544894138,377.4686408045537
2033,2023-01-31,311.5977234505056,245.36539554410373,377.83005135690746
2034,2023-02-01,311.7499337742636,245.3086744526904,378.19119309583675
2035,2023-02-02,311.9021440980216,245.25221929915688,378.55206889688634
2036,2023-02-03,312.05435442177964,245.19602724705308,378.9126815965062
2037,2023-02-06,312.20656474553766,245.1400954983039,379.2730339927714
2038,2023-02-07,312.3587750692957,245.08442129250565,379.6331288460857
2039,2023-02-08,312.5109853930537,245.02900190623927,379.99296887986816
2040,2023-02-09,312.66319571681174,244.97383465239938,380.3525567812241
2041,2023-02-10,312.81540604056977,244.91891687953853,380.711895201601
2042,2023-02-13,312.9676163643278,244.86424597122686,381.0709867574287
2043,2023-02-14,313.1198266880858,244.809819345426,381.4298340307456
2044,2023-02-15,313.27203701184385,244.75563445387738,381.7884395698103
2045,2023-02-16,313.4242473356019,244.70168878150417,382.1468058896996
2046,2023-02-17,313.5764576593599,244.64797984582685,382.50493547289295
2047,2023-02-21,313.72866798311793,244.5945051963917,382.86283076984415
2048,2023-02-22,313.88087830687596,244.54126241421199,383.2204941995399
2049,2023-02-23,314.033088630634,244.48824911122153,383.57792815004643
2050,2023-02-24,314.185298954392,244.43546292974048,383.93513497904354
2051,2023-02-27,314.33750927815004,244.38290154195244,384.29211701434764
2052,2023-02-28,314.48971960190806,244.3305626493934,384.6488765544227
2053,2023-03-01,314.6419299256661,244.2784439824514,385.0054158688808
2054,2023-03-02,314.7941402494241,244.22654329987733,385.3617371989709
2055,2023-03-03,314.94635057318214,244.17485838830595,385.71784275805834
2056,2023-03-06,315.09856089694017,244.12338706178747,386.0737347320929
2057,2023-03-07,315.2507712206982,244.07212716132875,386.42941528006764
2058,2023-03-08,315.4029815444562,244.02107655444462,386.78488653446783
2059,2023-03-09,315.55519186821425,243.97023313471834,387.14015060171016
2060,2023-03-10,315.7074021919723,243.91959482137165,387.4952095625729
2061,2023-03-13,315.8596125157303,243.8691595588433,387.8500654726173
2062,2023-03-14,316.01182283948833,243.81892531637692,388.20472036259974
2063,2023-03-15,316.16403316324636,243.76889008761702,388.5591762388757
2064,2023-03-16,316.3162434870044,243.71905189021365,388.9134350837951
2065,2023-03-17,316.4684538107624,243.66940876543487,389.26749885608996
2066,2023-03-20,316.62066413452044,243.6199587777873,389.6213694912536
2067,2023-03-21,316.77287445827847,243.57070001464461,389.9750489019123
2068,2023-03-22,316.9250847820365,243.521630585883,390.32853897818995
2069,2023-03-23,317.0772951057945,243.47274862352464,390.6818415880644
2070,2023-03-24,317.22950542955255,243.42405228138784,391.03495857771725
2071,2023-03-27,317.3817157533106,243.37553973474445,391.3878917718767
2072,2023-03-28,317.5339260770686,243.32720917998412,391.74064297415305
2073,2023-03-29,317.6861364008266,243.27905883428488,392.09321396736834
2074,2023-03-30,317.83834672458465,243.2310869352907,392.4456065138786
2075,2023-03-31,317.9905570483427,243.18329174079506,392.7978223558903
2076,2023-04-03,318.1427673721007,243.13567152843086,393.14986321577055
2077,2023-04-04,318.29497769585873,243.08822459536623,393.50173079635124
2078,2023-04-05,318.44718801961676,243.0409492580066,393.8534267812269
2079,2023-04-06,318.5993983433748,242.99384385170205,394.2049528350475
2080,2023-04-10,318.7516086671328,242.94690673046063,394.556310603805
2081,2023-04-11,318.90381899089084,242.9001362666671,394.90750171511456
2082,2023-04-12,319.05602931464887,242.85353085080703,395.2585277784907
2083,2023-04-13,319.2082396384069,242.8070888911961,395.6093903856177
2084,2023-04-14,319.3604499621649,242.76080881371468,395.96009111061517
2085,2023-04-17,319.51266028592295,242.71468906154712,396.3106315102988
2086,2023-04-18,319.664870609681,242.66872809492645,396.6610131244355
2087,2023-04-19,319.817080933439,242.6229243908831,397.0112374759949
2088,2023-04-20,319.969291257197,242.57727644299922,397.36130607139484
2089,2023-04-21,320.12150158095506,242.53178276116674,397.7112204007434
2090,2023-04-24,320.2737119047131,242.4864418713504,398.06098193807577
2091,2023-04-25,320.4259222284711,242.4412523153549,398.41059214158736
2092,2023-04-26,320.57813255222914,242.39621265059654,398.7600524538617
2093,2023-04-27,320.73034287598716,242.35132144987884,399.1093643020955
2094,2023-04-28,320.8825531997452,242.3065773011723,399.4585290983181
2095,2023-05-01,321.0347635235032,242.2619788073981,399.8075482396083
2096,2023-05-02,321.18697384726124,242.21752458621592,400.15642310830657
2097,2023-05-03,321.33918417101927,242.17321326981534,400.5051550722232
2098,2023-05-04,321.4913944947773,242.12904350471103,400.85374548484356
2099,2023-05-05,321.6436048185353,242.08501395154167,401.202195685529
2100,2023-05-08,321.79581514229335,242.0411232848724,401.5505069997143
2101,2023-05-09,321.9480254660514,241.99737019300073,401.898680739102
2102,2023-05-10,322.1002357898094,241.95375337776602,402.2467182018528
2103,2023-05-11,322.25244611356743,241.91027155436208,402.59462067277275
2104,2023-05-12,322.40465643732546,241.8669234511532,402.94238942349773
2105,2023-05-15,322.5568667610835,241.8237078094935,403.29002571267347
2106,2023-05-16,322.7090770848415,241.78062338354903,403.637530786134
2107,2023-05-17,322.86128740859954,241.7376689401235,403.98490587707556
2108,2023-05-18,323.01349773235756,241.69484325848646,404.33215220622867
2109,2023-05-19,323.1657080561156,241.65214513020481,404.67927098202637
2110,2023-05-22,323.3179183798736,241.60957335897712,405.0262634007701
2111,2023-05-23,323.47012870363164,241.56712676047073,405.37313064679256
2112,2023-05-24,323.62233902738967,241.5248041621614,405.71987389261795
2113,2023-05-25,323.7745493511477,241.48260440317625,406.06649429911914
2114,2023-05-26,323.9267596749057,241.44052633413878,406.41299301567267
2115,2023-05-30,324.07896999866375,241.3985688170167,406.75937118031084
2116,2023-05-31,324.2311803224218,241.3567307249724,407.10562991987115
2117,2023-06-01,324.3833906461798,241.31501094221585,407.45177035014376
2118,2023-06-02,324.53560096993783,241.2734083638599,407.7977935760158
2119,2023-06-05,324.68781129369586,241.23192189577793,408.1437006916138
2120,2023-06-06,324.8400216174539,241.19055045446407,408.4894927804437
2121,2023-06-07,324.9922319412119,241.1492929668956,408.83517091552824
2122,2023-06-08,325.14444226496994,241.10814837039734,409.18073615954256
2123,2023-06-09,325.29665258872797,241.06711561250887,409.52618956494706
2124,2023-06-12,325.448862912486,241.02619365085317,409.8715321741188
2125,2023-06-13,325.601073236244,240.9853814530081,410.2167650194799
2126,2023-06-14,325.75328356000205,240.94467799637937,410.5618891236247
2127,2023-06-15,325.9054938837601,240.90408226807594,410.9069054994442
2128,2023-06-16,326.0577042075181,240.8635932647873,411.2518151502489
2129,2023-06-20,326.2099145312761,240.82320999266264,411.5966190698896
2130,2023-06-21,326.36212485503415,240.782931467192,411.9413182428763
2131,2023-06-22,326.5143351787922,240.7427567130894,412.28591364449494
2132,2023-06-23,326.6665455025502,240.70268476417766,412.63040624092275
2133,2023-06-26,326.81875582630823,240.66271466327524,412.97479698934126
2134,2023-06-27,326.97096615006626,240.62284546208457,413.31908683804795
2135,2023-06-28,327.1231764738243,240.58307622108237,413.6632767265662
2136,2023-06-29,327.2753867975823,240.54340600941163,414.007367585753
2137,2023-06-30,327.42759712134034,240.50383390477532,414.35136033790536
2138,2023-07-03,327.57980744509837,240.46435899333156,414.6952558968652
2139,2023-07-05,327.7320177688564,240.42498036959051,415.0390551681223
2140,2023-07-06,327.8842280926144,240.38569713631304,415.3827590489158
2141,2023-07-07,328.03643841637245,240.34650840441066,415.72636842833424
2142,2023-07-10,328.1886487401305,240.30741329284712,416.06988418741383
2143,2023-07-11,328.3408590638885,240.26841092854156,416.4133071992354
2144,2023-07-12,328.4930693876465,240.22950044627305,416.75663832902
2145,2023-07-13,328.64527971140456,240.19068098858662,417.0998784342225
2146,2023-07-14,328.7974900351626,240.15195170570064,417.4430283646245
2147,2023-07-17,328.9497003589206,240.11331175541574,417.7860889624255
2148,2023-07-18,329.10191068267864,240.07476030302485,418.1290610623324
2149,2023-07-19,329.25412100643666,240.03629652122504,418.4719454916483
2150,2023-07-20,329.4063313301947,239.99791959003005,418.8147430703593
2151,2023-07-21,329.5585416539527,239.95962869668466,419.15745461122077
2152,2023-07-24,329.71075197771074,239.9214230355801,419.50008091984137
2153,2023-07-25,329.86296230146877,239.88330180817053,419.842622794767
2154,2023-07-26,330.0151726252268,239.84526422289133,420.18508102756226
2155,2023-07-27,330.1673829489848,239.80730949507785,420.5274564028918
2156,2023-07-28,330.31959327274285,239.76943684688592,420.8697496985998
2157,2023-07-31,330.4718035965009,239.73164550721327,421.2119616857885
2158,2023-08-01,330.6240139202589,239.69393471162198,421.55409312889583
2159,2023-08-02,330.77622424401693,239.6563037022625,421.89614478577136
2160,2023-08-03,330.92843456777496,239.61875172779827,422.23811740775164
2161,2023-08-04,331.080644891533,239.58127804333168,422.5800117397343
2162,2023-08-07,331.232855215291,239.543881910331,422.921828520251
2163,2023-08-08,331.38506553904904,239.50656259655852,423.26356848153955
2164,2023-08-09,331.53727586280706,239.46931937599956,423.60523234961454
2165,2023-08-10,331.6894861865651,239.43215152879242,423.94682084433776
2166,2023-08-11,331.8416965103231,239.39505834115965,424.2883346794866
2167,2023-08-14,331.99390683408114,239.3580391053398,424.6297745628225
2168,2023-08-15,332.14611715783917,239.32109311952064,424.9711411961577
2169,2023-08-16,332.2983274815972,239.2842196877731,425.3124352754213
2170,2023-08-17,332.4505378053552,239.24741811998587,425.6536574907246
